Ren_scenarios,Dem_scenarios,Region,Fuel type,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
225.0,All_4.75,Asia,Gas,1263005.5689595612,1262572.6767453733,1242951.284461871,1192021.73708889,1104724.0606459673,975090.5947546369,796080.5283007899,538920.6348292616,175948.665968024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.0,Asia,Coal,7866392.253585203,7162980.159757993,6287899.380963381,5365926.137803595,4404679.043737753,3411388.3622594103,2393414.8110301825,1202941.8635508132,50207.56382297062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.0,Asia,Oil,87894.2283863175,73491.9597102475,60559.627443837744,47951.13786922315,35960.880657185924,24908.64940785648,15153.61715709144,7577.019625780589,313.940266224047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.0,Asia,Gas,1263005.5689595612,1256882.1838078345,1229400.4348412703,1168025.7013398253,1067200.8913434707,920363.7674821741,719762.1069990223,429954.1680495063,21947.554722128352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.25,Asia,Coal,7866392.253585203,7130550.001596834,6218426.904255424,5255161.82424202,4248698.760844386,3206598.687863207,2136594.990229038,893684.8626085969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.25,Asia,Oil,87894.2283863175,73159.22726874686,59890.528424891614,46961.3227405425,34687.41934881268,23413.353751015573,13527.593442005345,5629.089774347466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.25,Asia,Gas,1263005.5689595612,1251191.690870296,1215817.2828377823,1143915.1262576012,1029408.7400237344,865113.2429878289,642529.7047898207,319419.8682778537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.5,Asia,Coal,7866392.253585203,7098119.843435682,6148789.213571942,5143870.062562557,4091603.0103927245,2999853.9974002084,1876706.8728963162,579988.850041351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.5,Asia,Oil,87894.2283863175,72826.49482724632,59219.8382073273,45966.79421537255,33404.8510895487,21903.78331668722,11882.143177559874,3653.199736956033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.5,Asia,Gas,1263005.5689595612,1245501.1979327588,1202201.8284514088,1119689.7391295165,991346.3242963861,809335.271670768,564374.5859807685,207298.9818156623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.75,Asia,Coal,7866392.253585203,7065689.685274514,6078986.308912941,5032049.599919338,3933386.4869609307,2791140.3265488176,1613721.2026204283,261800.85514979428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.75,Asia,Oil,87894.2283863175,72493.76238574559,58547.55679114484,44967.54109799735,32113.1325646281,20379.836142751024,10217.081130314262,1649.0158648737895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_5.75,Asia,Gas,1263005.5689595612,1239810.704995219,1188554.07168215,1095349.2672428777,953012.3587213615,753026.086074967,485287.95240769006,93572.5759334041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_6.0,Asia,Coal,7866392.253585203,7033259.527113363,6009018.19027842,4919699.183466467,3774043.8725402057,2580443.644648827,1347608.51426531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_6.0,Asia,Oil,87894.2283863175,72161.02994424503,57873.68417634424,43963.55219270068,30812.22035652197,18841.409782707517,8532.220745313914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225.0,All_6.0,Asia,Gas,1263005.5689595612,1234120.2120576818,1174874.0125300065,1070893.437884984,914405.5548089263,696181.9008468055,405260.9431375286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_0.0,Asia,Coal,7866392.253585203,7811583.32298115,7642653.980262351,7472377.686945246,7298095.406038672,7117552.784471228,6928717.25391917,6533146.976374068,6077212.972958447,5526579.640181724,4822706.75672858,3854232.035097869,3538664.2853500186,3163856.314125835,2707531.030857557,2134847.748043565,1388013.9484437115,1296974.032674516,1199201.0053534654,1093290.826070743,977463.731532703,849425.1019849558,781800.3939774872,710937.1085466148,636332.1431151605,557378.5115165876,473338.40233132354
237.5,All_0.0,Asia,Oil,87894.2283863175,80146.60854025987,73607.45611294112,66774.8685829438,59583.44190695113,51969.640546257164,43868.337478212816,41150.602832939345,37999.8891274212,34173.97487975338,29258.911781118146,22466.366136978584,22224.458299364138,21965.896176754395,21683.535703146837,21366.441299187525,20996.67751025977,19444.51794509413,17773.967930514827,15960.502263177743,13973.019870443872,11771.40967255568,9927.423995852132,7983.490374673458,5924.297327612087,3731.3935247067675,1382.3625483894364
237.5,All_0.0,Asia,Gas,1263005.5689595612,1370692.0425585997,1494279.9745049893,1626546.6509091454,1768240.9649137363,1920255.6262549164,2083645.5538331051,2335070.2623987678,2656571.124468915,3080952.2667777124,3665835.8488374474,4522350.945037997,4780947.081709433,5099408.914556266,5499901.830107426,6017185.313574703,6708997.531147137,6701319.067292115,6701958.26981177,6712248.120712847,6733910.172948078,6769196.055000983,6723203.270120654,6681334.156853193,6644112.389421806,6612157.947466334,6586218.036600471
237.5,All_0.25,Asia,Coal,7866392.253585203,7775694.917220447,7569525.193193829,7361441.649373947,7149422.718500455,6931761.118051847,6706920.53657731,6279035.412661225,5797116.3255685605,5230497.891871822,4526901.125728559,3586878.3854398597,3268051.7718025018,2899056.1618177053,2461053.3575201877,1924585.466435728,1240792.6026264692,1148818.0616096836,1052171.4938309176,949858.3908073646,840620.6926041278,722838.9540568125,659105.9057913934,593572.9774758924,525946.6863802215,455873.27207373444,382923.32482378604
237.5,All_0.25,Asia,Oil,87894.2283863175,79778.39458302343,72903.14266389051,65783.51888940814,58369.641600400755,50613.06105711431,42464.058317822935,39550.019825788324,36248.48735935108,32343.133584075727,27464.286625916175,20907.958410983483,20524.885794698577,20127.45217813803,19709.594363628137,19262.04921711788,18769.640005185,17223.33127098441,15594.768771262328,13866.591244220637,12016.824013352949,10017.167417822662,8369.430145298384,6665.546214112607,4896.600906147976,3051.862496231515,1118.3095657018812
237.5,All_0.25,Asia,Gas,1263005.5689595612,1364394.7337848982,1479981.946312356,1602398.6958757732,1732219.356282617,1870130.603855157,2016945.5100865175,2244245.9846191127,2534130.678687682,2915892.900406778,3440988.0732817487,4208652.387405735,4415333.391743056,4672611.954395,4999223.170760923,5424549.555802825,5997399.750211658,5935813.815207318,5880256.448135527,5831646.115200746,5791175.724383596,5760412.0537152095,5668074.6329991445,5578354.76769841,5491548.608635608,5408005.541473266,5328146.831458859
237.5,All_0.5,Asia,Coal,7866392.253585203,7739806.511459747,7496213.812399796,7249950.932767481,6999633.5960623305,6744106.895997067,6482340.965047394,6021093.101362543,5512087.297848535,4928449.979335968,4224381.426894639,3312773.7636085204,2989913.2548884065,2626212.099633862,2206454.2495414964,1706852.755793296,1087959.9666876295,994631.156310082,898774.8499140033,799840.9591665099,697137.8166887548,589779.2494692642,529814.8652530365,469590.0831021654,409044.8734200582,348107.4984703751,286692.0471399859
237.5,All_0.5,Asia,Oil,87894.2283863175,79410.18062578702,72197.07062944907,64787.212457705464,57146.72644534531,49242.88190109152,41042.159851838616,37925.30793051829,34466.24416668164,30475.400112828254,25628.92784780205,19310.199184807432,18778.046486941847,18233.161240962476,17670.611694573832,17082.889984278965,16457.719744261994,14911.727513726284,13321.199104912517,11676.54857659375,9965.710492148239,8173.214031056601,6727.672238578608,5273.276445158909,3808.236746634559,2330.420062588962,837.2706438680373
237.5,All_0.5,Asia,Gas,1263005.5689595612,1358097.4250111973,1465648.217674798,1578130.0013181453,1695927.2488686175,1819503.0796761492,1949408.5896795888,2152052.5252179834,2409534.1098253177,2747507.5225798124,3211036.8004995817,3887032.5979664726,4039551.6211307296,4232850.061046041,4482047.159126362,4810857.984606191,5258679.668657689,5139147.403713876,5022970.720662914,4910615.590116711,4802698.334787428,4700039.308350334,4556218.009184481,4413172.732485531,4270945.827150898,4129584.6808314137,3989146.713056232
237.5,All_0.75,Asia,Coal,7866392.253585203,7703918.105699049,7422719.837880242,7137904.153886361,6848722.46353324,6554576.149226571,6254950.676262322,5759272.03892136,5222051.627343196,4620330.973320678,3915012.539765803,3031765.1325753666,2704058.935302097,2345100.702027472,1943487.3130459732,1481403.7786960742,929316.9305412843,834183.7431554634,738752.2202178799,642953.7321059254,546710.6591791593,449932.2846659731,393590.36178626516,338633.0325222424,285259.68798028084,233712.0920678009,184286.30835265492
237.5,All_0.75,Asia,Oil,87894.2283863175,79041.96666855062,71489.24000961665,63785.936926892784,55914.650924556816,47859.00108132207,39602.465668611636,36276.16478514319,32652.69519756679,28570.12562895329,23752.01568354982,17672.196403721202,16982.748348138415,16281.472175199584,15564.614425747774,14826.503157853456,14057.904761892329,12506.26485546823,10949.422333813825,9386.216596434873,7815.327216402479,6235.202180080986,4997.872132366317,3802.6901721512045,2655.78790174551,1564.5952776590157,538.1994986946767
237.5,All_0.75,Asia,Gas,1263005.5689595612,1351800.1162374965,1451278.7885923132,1553740.2661401918,1659363.2918698278,1768369.2849780072,1881026.4134630836,2058472.7268165438,2282748.9550580042,2575737.637438179,2975879.32272643,3557312.011207781,3653345.3396594636,3779763.1239000135,3947873.2867658343,4175417.6937503014,4491874.8832786335,4310133.651716445,4128654.4370196634,3947408.0245817946,3766380.634637919,3585577.868209063,3384736.0884363907,3182448.0950993816,2978471.9310798356,2772516.7638420956,2564232.69693039
237.5,All_1.0,Asia,Coal,7866392.253585203,7668029.699938351,7349043.269635177,7025299.92949112,6696683.731836261,6363154.838989111,6024721.598444421,5493523.7417514855,4926934.122172327,4306034.366730007,3598656.9704539087,2743696.379325381,2410294.7166282986,2055492.9159744747,1671899.3190507162,1247985.2487913957,764657.840095521,667238.112738158,571834.910399174,478900.34696518554,389021.6251695298,302969.9908225677,250079.17933297055,200328.30491308335,154204.4323211199,112297.19253847076,75326.75302983315
237.5,All_1.0,Asia,Oil,87894.2283863175,78673.75271131424,70779.6508043934,62779.67993602722,54673.369407439655,46461.3160922288,38144.798035067986,34602.28500409518,30807.370288606937,26626.651538698778,21832.71597057267,15993.04008303207,15137.772362484739,14270.79472059542,13389.574547265951,12490.353743019785,11567.084100400545,10003.379504856897,8475.456002463872,6991.268827385063,5561.134109807471,4198.585457539308,3175.544633768285,2249.5929313885104,1435.654188131463,751.7782053360138,219.98824047945
237.5,All_1.0,Asia,Gas,1263005.5689595612,1345502.8074637959,1436873.6590649039,1529229.189245847,1622526.1311199588,1716725.4322242155,1811790.539523067,1963489.2604643314,2153742.345276386,2400523.8695091554,2735411.128108353,3219307.4524181825,3256452.311464158,3312981.9621481714,3396187.1608503666,3517514.7817764743,3695991.3602634766,3447544.341420399,3195805.9488010597,2940203.9029986323,2680034.659821284,2414413.3036183007,2150591.3392120046,1882670.5345800992,1610089.3069346182,1332176.8937611962,1048126.281324555
237.5,All_1.25,Asia,Coal,7866392.253585203,7632141.294177654,7275184.1076646,6912136.876342255,6543511.798008532,6169828.856689053,5791625.45006572,5223799.242645826,4626658.651747957,3985452.0549028064,3275174.815998494,2448408.260894212,2108422.1190803233,1757153.9337263412,1391430.0315250277,1006336.2244176336,593770.2992185416,493548.1528091914,397744.03684842394,307372.4384052839,223739.43619828825,148549.3141399674,98911.05063937845,54283.375317686674,15471.724590318245,0.0,0.0
237.5,All_1.25,Asia,Oil,87894.2283863175,78305.53875407786,70068.30301377927,61768.42912416558,53422.836150030016,45049.72391825767,36668.97789012494,32903.36015560346,28929.793406805547,24644.30936966133,19870.17993066688,14271.801993533994,13241.871984565134,12199.498663223194,11143.407932594426,10071.83012745066,8982.04481434846,7399.38169330701,5895.166635066035,4487.203570926659,3198.3954871639075,2058.6097929440452,1255.9880311349482,609.5768516563838,144.0428518906117,0.0,0.0
237.5,All_1.25,Asia,Gas,1263005.5689595612,1339205.4986900955,1422432.8290925692,1504596.4695390374,1585414.4090883255,1664567.715034834,1741692.4628682323,1867084.6243556265,2022481.0010277624,2221805.9527109135,2489525.8736073673,2872832.0743700676,2848604.378482777,2832128.1196891083,2826460.154891404,2836413.770318404,2870002.477995444,2550107.838494447,2222866.6629902516,1887110.0194444444,1541378.1779328485,1183811.767393682,850599.5957951489,510151.1305279698,161544.372932379,0.0,0.0
237.5,All_1.5,Asia,Coal,7866392.253585203,7596252.888416958,7201142.351968509,6798413.611200275,6389201.0452012755,5974584.02371316,5555633.738805767,4950049.087167446,4321148.137422647,3658474.3156934376,2944423.728277044,2145738.34959621,1798238.191727181,1449843.0630118996,1101812.0315671978,756187.8970429446,416434.96622519573,312859.0731532765,216190.1669640827,128049.18382816933,50518.57676931152,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_1.5,Asia,Oil,87894.2283863175,77937.3247968415,69355.19663777428,60752.17213036481,52163.00529499606,43624.1210326129,35174.82483809258,31179.07873896245,27019.482591094304,22622.420647614053,17863.543951058753,12507.535342241144,11293.772588097227,10065.912934325603,8823.972930451335,7568.241963920336,6299.468891959008,4690.451550267136,3204.2644038475064,1869.3372701504009,722.17214230267,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_1.5,Asia,Gas,1263005.5689595612,1332908.1899163951,1407956.2986753096,1479841.8059236924,1548026.764879852,1611892.3081397645,1670723.6151164891,1769241.142539551,1888931.228428109,2039522.719247941,2238115.357568913,2517695.2930531823,2429527.341869938,2336813.655923943,2238149.0515850047,2131357.0078051738,2012848.0433649474,1616507.6705306233,1208219.031562484,786156.68677881,348030.87526971183,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_1.75,Asia,Coal,7866392.253585203,7560364.482656254,7126918.0025469,6684128.75082568,6233745.842679808,5777406.091257229,5316717.760506822,4672223.3300224915,4010324.5430677966,3324989.789354165,2606258.877465457,1835520.9774327453,1479535.4231864235,1133313.5946431353,802770.5376204718,497263.3744020126,232425.3447462574,124907.12216927187,26872.947663226092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_1.75,Asia,Oil,87894.2283863175,77569.11083960505,68640.33167637834,59730.89659368173,50893.830871638005,42184.40339599123,33662.157142058786,29429.12616168584,25075.949893420715,20560.296772107933,15811.929362722703,10699.274448343309,9292.17090504145,7868.3246911336555,6429.068924988309,4976.817999847217,3515.9300915671047,1872.634854132029,398.29762302759207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_1.75,Asia,Gas,1263005.5689595612,1326610.8811426936,1393444.0678131236,1454964.8973037389,1510361.834235074,1558695.3673319777,1598875.3641807623,1669940.9636236832,1753058.915043514,1853612.0883958922,1981069.491947428,2153702.722446305,1998940.8413375944,1826640.9323673083,1630695.6776102916,1401564.0582202915,1123433.280931398,645381.0626473725,150184.4753479772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.0,Asia,Coal,7866392.253585203,7524476.076895561,7052511.059399781,6569280.911979006,6077140.545823607,5578280.740152875,5074848.59812648,4390271.531415348,3694108.8655821844,2984885.4582180916,2260532.915044972,1517587.1796711027,1152101.6507602485,807312.6674800602,494023.22164931707,229277.458211752,41507.56884002081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.0,Asia,Oil,87894.2283863175,77200.8968823687,67923.70812959156,58704.590153173514,49615.26679588867,40730.46645531712,32130.791717257853,27653.184716548643,23098.701319399446,18457.238890839923,13714.442215947705,8846.034414326574,7235.734454933492,5604.978379350114,3956.4348636195396,2294.703852580475,627.8906909732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.0,Asia,Gas,1263005.5689595612,1320313.5723689937,1378896.136506013,1429965.4425831118,1472418.2495301545,1504973.0294207835,1526139.01395402,1569166.0594713218,1614829.5257411168,1664011.0551752527,1718276.2741871702,1780656.1083157228,1556558.2323924825,1301202.3950017728,1003526.5302219137,646231.0745812205,200627.7942551328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.25,Asia,Coal,7866392.253585203,7488587.671134868,6977921.522527148,6453868.71142075,5919379.496126162,5377193.580694075,4829997.120687585,4104142.7533855615,3372421.1253297236,2638046.626180535,1907095.9363502967,1191764.637583001,815719.9679910819,471581.13070811046,175280.02119506258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.25,Asia,Oil,87894.2283863175,76832.68292513237,67205.32599741391,57673.24044789699,48327.26687031226,39262.205142476276,30580.544124422,25850.93355851441,21087.236768521056,16312.537772774662,11570.173053120305,6946.810792195445,5123.100964290335,3274.0747769744657,1403.7477518503936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.25,Asia,Gas,1263005.5689595612,1314016.2635952937,1364312.5047539773,1404843.1406657381,1434194.6397768492,1450721.4121850336,1452505.8039934838,1466898.2238922317,1474208.0985091,1470655.6789126382,1449621.7587543014,1398353.2610276525,1102086.461438182,760080.3523006694,356052.3954721427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.5,Asia,Coal,7866392.253585203,7452699.265374163,6903149.391928996,6337890.765911423,5760457.021195083,5174130.152463982,4582133.982225775,3813785.5561269233,3045180.3565068548,2284356.8979781307,1545795.4426551033,857877.6203330144,470168.6306138207,125853.40338206274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.5,Asia,Oil,87894.2283863175,76464.46896789591,66485.18527984532,56636.83511690908,47029.78478410525,37779.51387305106,29011.22856311788,24022.048681550103,19041.049973920777,14125.473680015415,9378.196678700853,5000.579244739738,2952.8777759465916,873.7700191500004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.5,Asia,Gas,1263005.5689595612,1307718.954821592,1349693.1725570152,1379597.690455547,1395689.6306225304,1395936.614326395,1377966.9092041287,1363119.0713270165,1331159.2402459283,1273481.071689325,1174990.0283173164,1006587.9873632055,635225.9387109749,202846.74884518515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237.5,All_2.75,Asia,Coal,7866392.253585203,7416810.859613467,6828194.667605332,6221345.692211526,5600367.434752081,4969075.924161502,4331229.620734266,3519147.994288356,2712304.597438603,1923698.158263642,1176476.302789942,515746.92600602715,115220.96088037902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
